ranking_id,country_id,region_id,indicator_id,year,value,unit,within_country_rank,within_country_count,ranking_type,interpretation_boundary
"romania_regional_population_2022_romania_bacau","romania","romania_bacau","regional_population","2022","599435","人","9","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_bacau","romania","romania_bacau","regional_gdp","2022","5340.77","百万欧元","16","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_bacau","romania","romania_bacau","regional_gdp_per_capita","2022","8910","欧元","32","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_bacau","romania","romania_bacau","regional_population","2023","597504","人","9","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_bacau","romania","romania_bacau","regional_gdp","2023","6722.2","百万欧元","14","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_bacau","romania","romania_bacau","regional_gdp_per_capita","2023","11250","欧元","28","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_bacau","romania","romania_bacau","regional_population","2024","595888","人","9","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_bacau","romania","romania_bacau","regional_gdp","2024","7400.64","百万欧元","14","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_bacau","romania","romania_bacau","regional_gdp_per_capita","2024","12420","欧元","28","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_bihor","romania","romania_bihor","regional_population","2021","557290","人","11","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_bihor","romania","romania_bihor","regional_gdp","2021","5488.06","百万欧元","11","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_bihor","romania","romania_bihor","regional_gdp_per_capita","2021","9848","欧元","18","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_bihor","romania","romania_bihor","regional_population","2022","552031","人","11","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_bihor","romania","romania_bihor","regional_gdp","2022","6418.96","百万欧元","11","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_bihor","romania","romania_bihor","regional_gdp_per_capita","2022","11628","欧元","14","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_bihor","romania","romania_bihor","regional_population","2023","554016","人","12","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_bihor","romania","romania_bihor","regional_gdp","2023","7506.44","百万欧元","11","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_bihor","romania","romania_bihor","regional_gdp_per_capita","2023","13549","欧元","15","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_bihor","romania","romania_bihor","regional_population","2024","555957","人","13","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_bihor","romania","romania_bihor","regional_gdp","2024","8211.33","百万欧元","11","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_bihor","romania","romania_bihor","regional_gdp_per_capita","2024","14770","欧元","17","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_population","2021","276257","人","35","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_gdp","2021","2362.37","百万欧元","32","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_gdp_per_capita","2021","8551","欧元","30","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_population","2022","295351","人","32","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_gdp","2022","2608.47","百万欧元","33","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_gdp_per_capita","2022","8832","欧元","34","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_population","2023","296140","人","32","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_gdp","2023","3192.48","百万欧元","33","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_gdp_per_capita","2023","10780","欧元","31","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_population","2024","297082","人","32","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_gdp","2024","3490.99","百万欧元","33","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_bistrita_nasaud","romania","romania_bistrita_nasaud","regional_gdp_per_capita","2024","11751","欧元","31","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_botosani","romania","romania_botosani","regional_population","2021","371805","人","24","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_botosani","romania","romania_botosani","regional_gdp","2021","2316.49","百万欧元","34","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_botosani","romania","romania_botosani","regional_gdp_per_capita","2021","6230","欧元","40","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_botosani","romania","romania_botosani","regional_population","2022","391108","人","21","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_botosani","romania","romania_botosani","regional_gdp","2022","2519.97","百万欧元","34","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_botosani","romania","romania_botosani","regional_gdp_per_capita","2022","6443","欧元","41","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_botosani","romania","romania_botosani","regional_population","2023","389815","人","22","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_botosani","romania","romania_botosani","regional_gdp","2023","3132.53","百万欧元","34","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
